,0
n_cohorts,5.0
g,0.17026340580665655
se,0.12297601018349544
z,1.3845253684243168
P,0.16619764581604635
I2,10.201139577545979
tau2,0.009079102933740065
g_lo,-0.07076957415299451
g_hi,0.4112963857663076
